Type_MLT,Family,Type,Sex,E0,age,mxn,qxn,lxn,Lxn,dxn,Txn,sxn,exn,axn
UN,South_Asian,UN South_Asian,Female,48,70,0.07529,0.31719,33274,140192,10554,297010,0.62718,8.93,2.520
UN,South_Asian,UN South_Asian,Female,48,75,0.11281,0.43656,22720,87926,9919,156818,0.51390,6.90,2.411
UN,South_Asian,UN South_Asian,Female,48,80,0.15561,0.54923,12801,45185,7031,68892,0.39444,5.38,2.323
UN,South_Asian,UN South_Asian,Female,48,85,0.21924,0.67714,5770,17822,3907,23708,0.27547,4.11,2.177
UN,South_Asian,UN South_Asian,Female,48,90,0.29910,0.78818,1863,4909,1468,5885,0.17812,3.16,2.000
UN,South_Asian,UN South_Asian,Female,48,95,0.39302,0.87089,395,874,344,976,0.10867,2.47,1.803
UN,South_Asian,UN South_Asian,Female,48,100,0.49561,0.92433,51,95,47,101,0.06471,1.99,1.608
UN,South_Asian,UN South_Asian,Female,48,105,0.59897,0.95531,4,6,4,6,0.03921,1.66,1.436
UN,South_Asian,UN South_Asian,Female,48,110,0.69474,0.97220,0,0,0,0,0.02510,1.44,1.296
UN,South_Asian,UN South_Asian,Female,48,115,0.77659,0.98126,0,0,0,0,0.01738,1.29,1.192
UN,South_Asian,UN South_Asian,Female,48,120,0.84171,0.98620,0,0,0,0,0.01308,1.19,1.118
UN,South_Asian,UN South_Asian,Female,48,125,0.89058,0.98898,0,0,0,0,0.01070,1.12,1.067
UN,South_Asian,UN South_Asian,Female,48,130,0.92709,1.00000,0,0,0,0,,1.08,1.079
UN,South_Asian,UN South_Asian,Female,49,0,0.15272,0.13893,100000,90969,13893,4900000,0.82029,49.00,0.350
UN,South_Asian,UN South_Asian,Female,49,1,0.02923,0.10835,86107,319174,9329,4809031,0.92188,55.85,1.293
UN,South_Asian,UN South_Asian,Female,49,5,0.00500,0.02462,76778,378104,1890,4489857,0.98502,58.48,1.940
UN,South_Asian,UN South_Asian,Female,49,10,0.00212,0.01057,74887,372439,791,4111753,0.98761,54.91,2.476
UN,South_Asian,UN South_Asian,Female,49,15,0.00305,0.01514,74096,367824,1122,3739314,0.98299,50.47,2.634
UN,South_Asian,UN South_Asian,Female,49,20,0.00371,0.01837,72974,361568,1340,3371490,0.98091,46.20,2.537
UN,South_Asian,UN South_Asian,Female,49,25,0.00401,0.01986,71633,354666,1423,3009922,0.97851,42.02,2.539
UN,South_Asian,UN South_Asian,Female,49,30,0.00473,0.02337,70211,347046,1641,2655256,0.97483,37.82,2.557
UN,South_Asian,UN South_Asian,Female,49,35,0.00549,0.02711,68570,338310,1859,2308210,0.97022,33.66,2.558
UN,South_Asian,UN South_Asian,Female,49,40,0.00669,0.03292,66711,328237,2196,1969900,0.96276,29.53,2.578
UN,South_Asian,UN South_Asian,Female,49,45,0.00875,0.04288,64515,316014,2767,1641664,0.94734,25.45,2.629
UN,South_Asian,UN South_Asian,Female,49,50,0.01335,0.06472,61748,299372,3996,1325650,0.91970,21.47,2.656
UN,South_Asian,UN South_Asian,Female,49,55,0.02073,0.09881,57752,275332,5706,1026278,0.87682,17.77,2.647
UN,South_Asian,UN South_Asian,Female,49,60,0.03257,0.15110,52045,241416,7864,750946,0.81828,14.43,2.608
UN,South_Asian,UN South_Asian,Female,49,65,0.04866,0.21756,44181,197545,9612,509529,0.73964,11.53,2.570
UN,South_Asian,UN South_Asian,Female,49,70,0.07388,0.31225,34569,146112,10794,311984,0.63241,9.02,2.523
UN,South_Asian,UN South_Asian,Female,49,75,0.11091,0.43105,23775,92403,10248,165872,0.51896,6.98,2.417
UN,South_Asian,UN South_Asian,Female,49,80,0.15361,0.54456,13527,47954,7366,73469,0.39865,5.43,2.328
UN,South_Asian,UN South_Asian,Female,49,85,0.21701,0.67338,6161,19117,4148,25515,0.27863,4.14,2.183
UN,South_Asian,UN South_Asian,Female,49,90,0.29680,0.78566,2012,5326,1581,6398,0.18012,3.18,2.005
UN,South_Asian,UN South_Asian,Female,49,95,0.39089,0.86950,431,959,375,1072,0.10973,2.49,1.808
UN,South_Asian,UN South_Asian,Female,49,100,0.49389,0.92370,56,105,52,112,0.06518,2.00,1.612
UN,South_Asian,UN South_Asian,Female,49,105,0.59781,0.95508,4,7,4,7,0.03938,1.66,1.438
UN,South_Asian,UN South_Asian,Female,49,110,0.69416,0.97214,0,0,0,0,0.02514,1.44,1.297
UN,South_Asian,UN South_Asian,Female,49,115,0.77649,0.98126,0,0,0,0,0.01737,1.29,1.192
UN,South_Asian,UN South_Asian,Female,49,120,0.84194,0.98622,0,0,0,0,0.01306,1.19,1.118
UN,South_Asian,UN South_Asian,Female,49,125,0.89097,0.98901,0,0,0,0,0.01068,1.12,1.067
UN,South_Asian,UN South_Asian,Female,49,130,0.92747,1.00000,0,0,0,0,,1.08,1.078
UN,South_Asian,UN South_Asian,Female,50,0,0.14757,0.13465,100000,91248,13465,5000000,0.82672,50.00,0.350
UN,South_Asian,UN South_Asian,Female,50,1,0.02753,0.10248,86535,322114,8868,4908752,0.92614,56.73,1.291
UN,South_Asian,UN South_Asian,Female,50,5,0.00470,0.02316,77666,382833,1799,4586638,0.98590,59.06,1.942
UN,South_Asian,UN South_Asian,Female,50,10,0.00200,0.00994,75868,377434,754,4203806,0.98835,55.41,2.476
UN,South_Asian,UN South_Asian,Female,50,15,0.00286,0.01422,75113,373039,1068,3826371,0.98404,50.94,2.633
UN,South_Asian,UN South_Asian,Female,50,20,0.00348,0.01724,74045,367085,1276,3453332,0.98206,46.64,2.538
UN,South_Asian,UN South_Asian,Female,50,25,0.00378,0.01871,72769,360498,1361,3086247,0.97973,42.41,2.541
UN,South_Asian,UN South_Asian,Female,50,30,0.00447,0.02209,71408,353190,1577,2725749,0.97614,38.17,2.560
UN,South_Asian,UN South_Asian,Female,50,35,0.00522,0.02579,69830,344761,1801,2372559,0.97157,33.98,2.561
UN,South_Asian,UN South_Asian,Female,50,40,0.00641,0.03155,68030,334959,2146,2027798,0.96420,29.81,2.582
UN,South_Asian,UN South_Asian,Female,50,45,0.00843,0.04135,65884,322966,2724,1692839,0.94910,25.69,2.632
UN,South_Asian,UN South_Asian,Female,50,50,0.01292,0.06268,63160,306526,3959,1369872,0.92206,21.69,2.658
UN,South_Asian,UN South_Asian,Female,50,55,0.02012,0.09607,59201,282636,5688,1063346,0.87996,17.96,2.650
UN,South_Asian,UN South_Asian,Female,50,60,0.03174,0.14751,53513,248709,7894,780710,0.82217,14.59,2.611
UN,South_Asian,UN South_Asian,Female,50,65,0.04759,0.21332,45619,204481,9731,532001,0.74418,11.66,2.573
UN,South_Asian,UN South_Asian,Female,50,70,0.07246,0.30725,35888,152172,11027,327520,0.63770,9.13,2.527
UN,South_Asian,UN South_Asian,Female,50,75,0.10900,0.42546,24861,97040,10578,175349,0.52412,7.05,2.422
UN,South_Asian,UN South_Asian,Female,50,80,0.15160,0.53980,14284,50860,7710,78308,0.40295,5.48,2.334
UN,South_Asian,UN South_Asian,Female,50,85,0.21475,0.66953,6573,20494,4401,27448,0.28187,4.18,2.189
UN,South_Asian,UN South_Asian,Female,50,90,0.29448,0.78307,2172,5777,1701,6954,0.18217,3.20,2.011
UN,South_Asian,UN South_Asian,Female,50,95,0.38873,0.86806,471,1052,409,1177,0.11082,2.50,1.813
UN,South_Asian,UN South_Asian,Female,50,100,0.49213,0.92305,62,117,57,125,0.06566,2.00,1.615
UN,South_Asian,UN South_Asian,Female,50,105,0.59662,0.95484,5,8,5,8,0.03955,1.67,1.440
UN,South_Asian,UN South_Asian,Female,50,110,0.69357,0.97207,0,0,0,0,0.02518,1.44,1.298
UN,South_Asian,UN South_Asian,Female,50,115,0.77639,0.98126,0,0,0,0,0.01736,1.29,1.193
UN,South_Asian,UN South_Asian,Female,50,120,0.84217,0.98624,0,0,0,0,0.01304,1.19,1.118
UN,South_Asian,UN South_Asian,Female,50,125,0.89137,0.98903,0,0,0,0,0.01066,1.12,1.066
UN,South_Asian,UN South_Asian,Female,50,130,0.92786,1.00000,0,0,0,0,,1.08,1.078
UN,South_Asian,UN South_Asian,Female,51,0,0.14248,0.13040,100000,91524,13040,5100000,0.83309,51.00,0.350
UN,South_Asian,UN South_Asian,Female,51,1,0.02589,0.09678,86960,325021,8416,5008476,0.93027,57.60,1.289
UN,South_Asian,UN South_Asian,Female,51,5,0.00441,0.02176,78544,387498,1709,4683455,0.98675,59.63,1.945
UN,South_Asian,UN South_Asian,Female,51,10,0.00188,0.00935,76835,382362,718,4295957,0.98907,55.91,2.476
UN,South_Asian,UN South_Asian,Female,51,15,0.00268,0.01333,76117,378182,1015,3913595,0.98504,51.42,2.633
UN,South_Asian,UN South_Asian,Female,51,20,0.00326,0.01616,75102,372526,1213,3535413,0.98315,47.07,2.540
UN,South_Asian,UN South_Asian,Female,51,25,0.00355,0.01760,73889,366250,1300,3162887,0.98090,42.81,2.543
UN,South_Asian,UN South_Asian,Female,51,30,0.00421,0.02086,72589,359253,1514,2796637,0.97740,38.53,2.562
UN,South_Asian,UN South_Asian,Female,51,35,0.00496,0.02450,71075,351133,1741,2437384,0.97288,34.29,2.565
UN,South_Asian,UN South_Asian,Female,51,40,0.00613,0.03021,69333,341609,2094,2086251,0.96561,30.09,2.585
UN,South_Asian,UN South_Asian,Female,51,45,0.00812,0.03983,67239,329860,2678,1744641,0.95083,25.95,2.635
UN,South_Asian,UN South_Asian,Female,51,50,0.01249,0.06067,64561,313641,3917,1414782,0.92440,21.91,2.660
UN,South_Asian,UN South_Asian,Female,51,55,0.01953,0.09335,60644,289931,5661,1101141,0.88310,18.16,2.652
UN,South_Asian,UN South_Asian,Female,51,60,0.03091,0.14392,54983,256039,7913,811210,0.82608,14.75,2.615
UN,South_Asian,UN South_Asian,Female,51,65,0.04652,0.20904,47070,211508,9840,555170,0.74878,11.79,2.577
UN,South_Asian,UN South_Asian,Female,51,70,0.07104,0.30219,37230,158373,11251,343663,0.64309,9.23,2.531
UN,South_Asian,UN South_Asian,Female,51,75,0.10707,0.41975,25980,101849,10905,185289,0.52939,7.13,2.428
UN,South_Asian,UN South_Asian,Female,51,80,0.14955,0.53490,15075,53918,8063,83441,0.40738,5.54,2.339
UN,South_Asian,UN South_Asian,Female,51,85,0.21244,0.66555,7011,21965,4666,29523,0.28522,4.21,2.195
UN,South_Asian,UN South_Asian,Female,51,90,0.29209,0.78038,2345,6265,1830,7558,0.18430,3.22,2.016
UN,South_Asian,UN South_Asian,Female,51,95,0.38650,0.86657,515,1155,446,1293,0.11196,2.51,1.817
UN,South_Asian,UN South_Asian,Female,51,100,0.49031,0.92236,69,129,63,138,0.06617,2.01,1.619
UN,South_Asian,UN South_Asian,Female,51,105,0.59538,0.95458,5,9,5,9,0.03974,1.67,1.442
UN,South_Asian,UN South_Asian,Female,51,110,0.69293,0.97200,0,0,0,0,0.02523,1.44,1.299
UN,South_Asian,UN South_Asian,Female,51,115,0.77627,0.98126,0,0,0,0,0.01736,1.29,1.193
UN,South_Asian,UN South_Asian,Female,51,120,0.84238,0.98626,0,0,0,0,0.01302,1.19,1.117
UN,South_Asian,UN South_Asian,Female,51,125,0.89175,0.98905,0,0,0,0,0.01063,1.12,1.066
UN,South_Asian,UN South_Asian,Female,51,130,0.92824,1.00000,0,0,0,0,,1.08,1.077
UN,South_Asian,UN South_Asian,Female,52,0,0.13745,0.12617,100000,91799,12617,5200000,0.83938,52.00,0.350
UN,South_Asian,UN South_Asian,Female,52,1,0.02432,0.09126,87383,327893,7974,5108201,0.93425,58.46,1.286
UN,South_Asian,UN South_Asian,Female,52,5,0.00413,0.02040,79409,392096,1620,4780309,0.98756,60.20,1.947
UN,South_Asian,UN South_Asian,Female,52,10,0.00176,0.00877,77788,387218,682,4388213,0.98975,56.41,2.475
UN,South_Asian,UN South_Asian,Female,52,15,0.00251,0.01248,77106,383251,962,4000995,0.98601,51.89,2.632
UN,South_Asian,UN South_Asian,Female,52,20,0.00305,0.01512,76144,377888,1151,3617744,0.98421,47.51,2.541
UN,South_Asian,UN South_Asian,Female,52,25,0.00333,0.01653,74993,371920,1240,3239855,0.98202,43.20,2.545
UN,South_Asian,UN South_Asian,Female,52,30,0.00397,0.01966,73753,365234,1450,2867935,0.97862,38.89,2.565
UN,South_Asian,UN South_Asian,Female,52,35,0.00470,0.02325,72303,357426,1681,2502702,0.97415,34.61,2.569
UN,South_Asian,UN South_Asian,Female,52,40,0.00586,0.02889,70622,348188,2040,2145275,0.96699,30.38,2.589
UN,South_Asian,UN South_Asian,Female,52,45,0.00781,0.03833,68581,336695,2629,1797087,0.95255,26.20,2.638
UN,South_Asian,UN South_Asian,Female,52,50,0.01206,0.05867,65952,320718,3869,1460392,0.92673,22.14,2.663
UN,South_Asian,UN South_Asian,Female,52,55,0.01893,0.09064,62083,297220,5627,1139674,0.88624,18.36,2.655
UN,South_Asian,UN South_Asian,Female,52,60,0.03008,0.14033,56456,263408,7922,842455,0.83000,14.92,2.618
UN,South_Asian,UN South_Asian,Female,52,65,0.04545,0.20474,48534,218628,9937,579047,0.75342,11.93,2.581
UN,South_Asian,UN South_Asian,Female,52,70,0.06961,0.29707,38597,164718,11466,360419,0.64855,9.34,2.535
UN,South_Asian,UN South_Asian,Female,52,75,0.10513,0.41396,27131,106828,11231,195701,0.53476,7.21,2.433
UN,South_Asian,UN South_Asian,Female,52,80,0.14749,0.52991,15900,57128,8425,88872,0.41191,5.59,2.345
UN,South_Asian,UN South_Asian,Female,52,85,0.21010,0.66147,7474,23532,4944,31745,0.28867,4.25,2.201
UN,South_Asian,UN South_Asian,Female,52,90,0.28966,0.77761,2530,6793,1968,8213,0.18650,3.25,2.022
UN,South_Asian,UN South_Asian,Female,52,95,0.38423,0.86502,563,1267,487,1420,0.11313,2.52,1.822
UN,South_Asian,UN South_Asian,Female,52,100,0.48846,0.92166,76,143,70,153,0.06669,2.02,1.622
UN,South_Asian,UN South_Asian,Female,52,105,0.59411,0.95432,6,10,6,10,0.03993,1.67,1.444
UN,South_Asian,UN South_Asian,Female,52,110,0.69229,0.97193,0,0,0,0,0.02528,1.44,1.300
UN,South_Asian,UN South_Asian,Female,52,115,0.77614,0.98126,0,0,0,0,0.01735,1.29,1.193
UN,South_Asian,UN South_Asian,Female,52,120,0.84259,0.98628,0,0,0,0,0.01300,1.19,1.117
UN,South_Asian,UN South_Asian,Female,52,125,0.89215,0.98907,0,0,0,0,0.01061,1.12,1.066
UN,South_Asian,UN South_Asian,Female,52,130,0.92864,1.00000,0,0,0,0,,1.08,1.077
UN,South_Asian,UN South_Asian,Female,53,0,0.13247,0.12197,100000,92072,12197,5300000,0.84560,53.00,0.350
UN,South_Asian,UN South_Asian,Female,53,1,0.02280,0.08589,87803,330730,7542,5207928,0.93809,59.31,1.284
UN,South_Asian,UN South_Asian,Female,53,5,0.00387,0.01911,80261,396627,1534,4877198,0.98834,60.77,1.949
UN,South_Asian,UN South_Asian,Female,53,10,0.00165,0.00822,78728,392004,647,4480571,0.99041,56.91,2.475
UN,South_Asian,UN South_Asian,Female,53,15,0.00235,0.01166,78080,388246,911,4088566,0.98693,52.36,2.631
UN,South_Asian,UN South_Asian,Female,53,20,0.00284,0.01412,77170,383171,1090,3700321,0.98522,47.95,2.542
UN,South_Asian,UN South_Asian,Female,53,25,0.00312,0.01550,76080,377507,1179,3317150,0.98311,43.60,2.547
UN,South_Asian,UN South_Asian,Female,53,30,0.00374,0.01851,74900,371129,1387,2939643,0.97981,39.25,2.568
UN,South_Asian,UN South_Asian,Female,53,35,0.00446,0.02204,73514,363636,1620,2568514,0.97540,34.94,2.572
UN,South_Asian,UN South_Asian,Female,53,40,0.00560,0.02761,71894,354691,1985,2204878,0.96835,30.67,2.592
UN,South_Asian,UN South_Asian,Female,53,45,0.00750,0.03686,69909,343465,2577,1850187,0.95424,26.47,2.640
UN,South_Asian,UN South_Asian,Female,53,50,0.01165,0.05669,67332,327750,3817,1506722,0.92905,22.38,2.665
UN,South_Asian,UN South_Asian,Female,53,55,0.01834,0.08793,63515,304495,5585,1178973,0.88937,18.56,2.658
UN,South_Asian,UN South_Asian,Female,53,60,0.02925,0.13673,57930,270810,7921,874478,0.83394,15.10,2.621
UN,South_Asian,UN South_Asian,Female,53,65,0.04438,0.20040,50009,225838,10022,603668,0.75811,12.07,2.584
UN,South_Asian,UN South_Asian,Female,53,70,0.06817,0.29188,39987,171209,11672,377830,0.65411,9.45,2.539
UN,South_Asian,UN South_Asian,Female,53,75,0.10317,0.40804,28316,111989,11554,206621,0.54025,7.30,2.439
UN,South_Asian,UN South_Asian,Female,53,80,0.14539,0.52478,16762,60502,8796,94631,0.41658,5.65,2.350
UN,South_Asian,UN South_Asian,Female,53,85,0.20772,0.65726,7965,25204,5235,34129,0.29223,4.28,2.207
UN,South_Asian,UN South_Asian,Female,53,90,0.28717,0.77473,2730,7365,2115,8926,0.18878,3.27,2.028
UN,South_Asian,UN South_Asian,Female,53,95,0.38190,0.86342,615,1390,531,1561,0.11435,2.54,1.828
UN,South_Asian,UN South_Asian,Female,53,100,0.48654,0.92092,84,159,77,170,0.06724,2.03,1.626
UN,South_Asian,UN South_Asian,Female,53,105,0.59279,0.95404,7,11,6,11,0.04013,1.68,1.446
UN,South_Asian,UN South_Asian,Female,53,110,0.69161,0.97185,0,0,0,0,0.02533,1.44,1.301
UN,South_Asian,UN South_Asian,Female,53,115,0.77599,0.98125,0,0,0,0,0.01735,1.29,1.193
UN,South_Asian,UN South_Asian,Female,53,120,0.84280,0.98630,0,0,0,0,0.01298,1.19,1.117
UN,South_Asian,UN South_Asian,Female,53,125,0.89254,0.98910,0,0,0,0,0.01059,1.12,1.065
UN,South_Asian,UN South_Asian,Female,53,130,0.92903,1.00000,0,0,0,0,,1.08,1.076
UN,South_Asian,UN South_Asian,Female,54,0,0.12755,0.11779,100000,92344,11779,5400000,0.85175,54.00,0.350
UN,South_Asian,UN South_Asian,Female,54,1,0.02134,0.08070,88221,333533,7119,5307656,0.94180,60.16,1.282
UN,South_Asian,UN South_Asian,Female,54,5,0.00361,0.01786,81102,401093,1449,4974123,0.98910,61.33,1.951
UN,South_Asian,UN South_Asian,Female,54,10,0.00154,0.00769,79653,396719,613,4573030,0.99104,57.41,2.475
UN,South_Asian,UN South_Asian,Female,54,15,0.00219,0.01088,79041,393165,860,4176311,0.98781,52.84,2.631
UN,South_Asian,UN South_Asian,Female,54,20,0.00265,0.01317,78180,388372,1030,3783146,0.98619,48.39,2.544
UN,South_Asian,UN South_Asian,Female,54,25,0.00292,0.01452,77151,383008,1120,3394774,0.98415,44.00,2.550
UN,South_Asian,UN South_Asian,Female,54,30,0.00351,0.01740,76031,376938,1323,3011766,0.98096,39.61,2.570
UN,South_Asian,UN South_Asian,Female,54,35,0.00421,0.02086,74707,369760,1558,2634828,0.97661,35.27,2.576
UN,South_Asian,UN South_Asian,Female,54,40,0.00534,0.02635,73149,361113,1927,2265068,0.96969,30.97,2.596
UN,South_Asian,UN South_Asian,Female,54,45,0.00720,0.03541,71222,350167,2522,1903955,0.95592,26.73,2.643
UN,South_Asian,UN South_Asian,Female,54,50,0.01123,0.05473,68700,334732,3760,1553788,0.93135,22.62,2.668
UN,South_Asian,UN South_Asian,Female,54,55,0.01776,0.08524,64940,311752,5536,1219057,0.89251,18.77,2.661
UN,South_Asian,UN South_Asian,Female,54,60,0.02842,0.13312,59405,278241,7908,907305,0.83790,15.27,2.625
UN,South_Asian,UN South_Asian,Female,54,65,0.04330,0.19603,51497,233138,10095,629064,0.76285,12.22,2.588
UN,South_Asian,UN South_Asian,Female,54,70,0.06672,0.28662,41402,177848,11867,395927,0.65976,9.56,2.543
UN,South_Asian,UN South_Asian,Female,54,75,0.10119,0.40201,29535,117337,11873,218078,0.54587,7.38,2.445
UN,South_Asian,UN South_Asian,Female,54,80,0.14326,0.51952,17662,64050,9176,100741,0.42137,5.70,2.356
UN,South_Asian,UN South_Asian,Female,54,85,0.20530,0.65291,8486,26989,5541,36691,0.29591,4.32,2.213
UN,South_Asian,UN South_Asian,Female,54,90,0.28463,0.77175,2945,7986,2273,9702,0.19115,3.29,2.035
UN,South_Asian,UN South_Asian,Female,54,95,0.37950,0.86175,672,1527,579,1716,0.11562,2.55,1.833
UN,South_Asian,UN South_Asian,Female,54,100,0.48456,0.92016,93,176,86,189,0.06780,2.03,1.630
UN,South_Asian,UN South_Asian,Female,54,105,0.59143,0.95376,7,12,7,12,0.04033,1.68,1.448
UN,South_Asian,UN South_Asian,Female,54,110,0.69089,0.97177,0,0,0,0,0.02538,1.44,1.302
UN,South_Asian,UN South_Asian,Female,54,115,0.77582,0.98125,0,0,0,0,0.01735,1.29,1.193
UN,South_Asian,UN South_Asian,Female,54,120,0.84300,0.98632,0,0,0,0,0.01295,1.19,1.117
UN,South_Asian,UN South_Asian,Female,54,125,0.89293,0.98912,0,0,0,0,0.01057,1.12,1.065
UN,South_Asian,UN South_Asian,Female,54,130,0.92943,1.00000,0,0,0,0,,1.08,1.076
UN,South_Asian,UN South_Asian,Female,55,0,0.12269,0.11363,100000,92614,11363,5500000,0.85783,55.00,0.350
UN,South_Asian,UN South_Asian,Female,55,1,0.01994,0.07567,88637,336301,6707,5407386,0.94539,61.01,1.279
UN,South_Asian,UN South_Asian,Female,55,5,0.00337,0.01667,81930,405490,1366,5071085,0.98982,61.90,1.953
UN,South_Asian,UN South_Asian,Female,55,10,0.00144,0.00719,80565,401361,579,4665595,0.99164,57.91,2.475
UN,South_Asian,UN South_Asian,Female,55,15,0.00204,0.01014,79986,398007,811,4264235,0.98866,53.31,2.630
UN,South_Asian,UN South_Asian,Female,55,20,0.00247,0.01226,79175,393492,971,3866228,0.98712,48.83,2.545
UN,South_Asian,UN South_Asian,Female,55,25,0.00273,0.01357,78204,388423,1061,3472736,0.98516,44.41,2.552
UN,South_Asian,UN South_Asian,Female,55,30,0.00329,0.01633,77143,382658,1260,3084313,0.98207,39.98,2.573
UN,South_Asian,UN South_Asian,Female,55,35,0.00398,0.01971,75883,375796,1496,2701655,0.97780,35.60,2.580
UN,South_Asian,UN South_Asian,Female,55,40,0.00508,0.02511,74387,367454,1868,2325859,0.97100,31.27,2.600
UN,South_Asian,UN South_Asian,Female,55,45,0.00691,0.03398,72520,356798,2464,1958405,0.95758,27.01,2.646
UN,South_Asian,UN South_Asian,Female,55,50,0.01082,0.05278,70055,341664,3697,1601607,0.93364,22.86,2.670
UN,South_Asian,UN South_Asian,Female,55,55,0.01717,0.08256,66358,318990,5478,1259943,0.89564,18.99,2.663
UN,South_Asian,UN South_Asian,Female,55,60,0.02760,0.12950,60880,285700,7884,940953,0.84188,15.46,2.628
UN,South_Asian,UN South_Asian,Female,55,65,0.04222,0.19163,52996,240526,10155,655253,0.76764,12.36,2.592
UN,South_Asian,UN South_Asian,Female,55,70,0.06527,0.28129,42840,184636,12051,414727,0.66550,9.68,2.547
UN,South_Asian,UN South_Asian,Female,55,75,0.09920,0.39586,30790,122875,12189,230091,0.55160,7.47,2.451
UN,South_Asian,UN South_Asian,Female,55,80,0.14110,0.51414,18601,67778,9564,107216,0.42629,5.76,2.362
UN,South_Asian,UN South_Asian,Female,55,85,0.20283,0.64844,9038,28893,5860,39439,0.29970,4.36,2.219
UN,South_Asian,UN South_Asian,Female,55,90,0.28204,0.76867,3177,8659,2442,10546,0.19360,3.32,2.041
UN,South_Asian,UN South_Asian,Female,55,95,0.37706,0.86002,735,1676,632,1886,0.11693,2.57,1.838
UN,South_Asian,UN South_Asian,Female,55,100,0.48254,0.91937,103,196,95,210,0.06839,2.04,1.634
UN,South_Asian,UN South_Asian,Female,55,105,0.59003,0.95346,8,13,8,14,0.04055,1.68,1.451
UN,South_Asian,UN South_Asian,Female,55,110,0.69017,0.97169,0,1,0,1,0.02544,1.44,1.303
UN,South_Asian,UN South_Asian,Female,55,115,0.77566,0.98124,0,0,0,0,0.01734,1.29,1.194
UN,South_Asian,UN South_Asian,Female,55,120,0.84321,0.98634,0,0,0,0,0.01293,1.19,1.117
UN,South_Asian,UN South_Asian,Female,55,125,0.89333,0.98914,0,0,0,0,0.01054,1.12,1.065
UN,South_Asian,UN South_Asian,Female,55,130,0.92984,1.00000,0,0,0,0,,1.08,1.075
UN,South_Asian,UN South_Asian,Female,56,0,0.11788,0.10949,100000,92883,10949,5600000,0.86383,56.00,0.350
UN,South_Asian,UN South_Asian,Female,56,1,0.01860,0.07080,89051,339034,6305,5507117,0.94884,61.84,1.277
UN,South_Asian,UN South_Asian,Female,56,5,0.00314,0.01553,82746,409819,1285,5168083,0.99051,62.46,1.955
UN,South_Asian,UN South_Asian,Female,56,10,0.00134,0.00670,81461,405929,546,4758264,0.99222,58.41,2.474
UN,South_Asian,UN South_Asian,Female,56,15,0.00189,0.00942,80916,402772,763,4352334,0.98946,53.79,2.629
UN,South_Asian,UN South_Asian,Female,56,20,0.00229,0.01139,80153,398527,913,3949563,0.98801,49.28,2.547
UN,South_Asian,UN South_Asian,Female,56,25,0.00255,0.01266,79240,393748,1003,3551036,0.98612,44.81,2.554
UN,South_Asian,UN South_Asian,Female,56,30,0.00308,0.01530,78237,388283,1197,3157288,0.98314,40.36,2.575
UN,South_Asian,UN South_Asian,Female,56,35,0.00375,0.01860,77040,381737,1433,2769005,0.97896,35.94,2.584
UN,South_Asian,UN South_Asian,Female,56,40,0.00484,0.02390,75607,373704,1807,2387268,0.97229,31.57,2.604
UN,South_Asian,UN South_Asian,Female,56,45,0.00661,0.03257,73800,363350,2403,2013564,0.95922,27.28,2.650
UN,South_Asian,UN South_Asian,Female,56,50,0.01042,0.05085,71396,348534,3630,1650214,0.93591,23.11,2.673
UN,South_Asian,UN South_Asian,Female,56,55,0.01659,0.07988,67766,326198,5413,1301679,0.89877,19.21,2.666
UN,South_Asian,UN South_Asian,Female,56,60,0.02677,0.12587,62353,293178,7849,975481,0.84589,15.64,2.632
UN,South_Asian,UN South_Asian,Female,56,65,0.04114,0.18717,54505,247998,10202,682302,0.77250,12.52,2.596
UN,South_Asian,UN South_Asian,Female,56,70,0.06379,0.27586,44303,191578,12222,434304,0.67137,9.80,2.550
UN,South_Asian,UN South_Asian,Female,56,75,0.09717,0.38956,32081,128619,12498,242726,0.55750,7.57,2.456
UN,South_Asian,UN South_Asian,Female,56,80,0.13890,0.50858,19584,71705,9960,114108,0.43139,5.83,2.368
UN,South_Asian,UN South_Asian,Female,56,85,0.20030,0.64378,9624,30933,6196,42403,0.30366,4.41,2.226
UN,South_Asian,UN South_Asian,Female,56,90,0.27936,0.76544,3428,9393,2624,11470,0.19617,3.35,2.047
UN,South_Asian,UN South_Asian,Female,56,95,0.37451,0.85820,804,1843,690,2076,0.11831,2.58,1.844
UN,South_Asian,UN South_Asian,Female,56,100,0.48042,0.91853,114,218,105,234,0.06901,2.05,1.638
UN,South_Asian,UN South_Asian,Female,56,105,0.58855,0.95314,9,15,9,16,0.04078,1.69,1.453
UN,South_Asian,UN South_Asian,Female,56,110,0.68937,0.97160,0,1,0,1,0.02550,1.45,1.304
UN,South_Asian,UN South_Asian,Female,56,115,0.77545,0.98124,0,0,0,0,0.01734,1.29,1.194
UN,South_Asian,UN South_Asian,Female,56,120,0.84340,0.98635,0,0,0,0,0.01291,1.18,1.117
UN,South_Asian,UN South_Asian,Female,56,125,0.89371,0.98917,0,0,0,0,0.01052,1.12,1.064
UN,South_Asian,UN South_Asian,Female,56,130,0.93024,1.00000,0,0,0,0,,1.07,1.075
UN,South_Asian,UN South_Asian,Female,57,0,0.11312,0.10537,100000,93151,10537,5700000,0.86976,57.00,0.350
UN,South_Asian,UN South_Asian,Female,57,1,0.01730,0.06610,89463,341731,5913,5606849,0.95216,62.67,1.274
UN,South_Asian,UN South_Asian,Female,57,5,0.00291,0.01443,83549,414078,1206,5265118,0.99117,63.02,1.957
