"ISO.Code","Country.Name","X1950.5","X1951.5","X1952.5","X1953.5","X1954.5","X1955.5","X1956.5","X1957.5","X1958.5","X1959.5","X1960.5","X1961.5","X1962.5","X1963.5","X1964.5","X1965.5","X1966.5","X1967.5","X1968.5","X1969.5","X1970.5","X1971.5","X1972.5","X1973.5","X1974.5","X1975.5","X1976.5","X1977.5","X1978.5","X1979.5","X1980.5","X1981.5","X1982.5","X1983.5","X1984.5","X1985.5","X1986.5","X1987.5","X1988.5","X1989.5","X1990.5","X1991.5","X1992.5","X1993.5","X1994.5","X1995.5","X1996.5","X1997.5","X1998.5","X1999.5","X2000.5","X2001.5","X2002.5","X2003.5","X2004.5","X2005.5","X2006.5","X2007.5","X2008.5","X2009.5","X2010.5","X2011.5","X2012.5","X2013.5","X2014.5","X2015.5","X2016.5","X2017.5","X2018.5","X2019.5"
"AFG","Afghanistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353.078,347.1277,341.2641,335.5662,329.9218,324.413,318.8151,313.2354,307.368,301.9471,296.0216,290.3658,284.3417,278.4128,272.3451,266.2972,259.99,253.5874,246.9819,240.3513,234.0331,227.4712,220.8958,214.2807,207.5466,200.9865,194.5064,188.1886,182.0315,176.0202,170.1581,164.7651,159.5713,154.5423,149.9856,145.5479,141.3244,137.0818,132.9103,128.751,124.5432,120.4087,116.1012,111.8465,107.6096,103.376,99.2586,95.2294,91.3239,87.5488,83.9946,80.482,77.1544,74,71.1062,68.4921,66.0755,63.8316
"ALB","Albania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.4936,92.9734,85.9818,79.4936,73.5952,68.332,63.492,59.2261,55.5091,52.2464,49.2985,46.9087,44.8127,43.0159,41.4359,39.9721,38.625,37.2577,35.8925,34.4903,33.0749,31.6205,30.1334,28.6208,27.0891,25.5189,23.9126,22.2849,20.6496,19.0485,17.4623,15.9417,14.5698,13.3073,12.2232,11.3666,10.7508,10.3476,10.1872,10.184,10.2934,10.4713
"DZA","Algeria",NA,NA,NA,NA,245.4903,245.0224,244.7971,244.3905,243.6251,243.4601,243.4292,243.7609,244.6731,245.7458,246.8364,247.9746,248.8975,249.3131,248.4878,246.4393,242.7738,237.6731,231.2035,223.7206,215.2636,206.1498,196.4061,186.4476,175.894,164.7401,152.0836,137.4482,122.1216,106.7142,92.0652,79.7801,70.2786,63.2984,58.6431,55.6154,53.5848,52.1287,50.9472,49.7468,48.4865,47.2625,46.1431,45.0852,44.2962,43.4342,42.5437,41.6045,40.6576,38.8971,37.154,35.5003,33.8364,32.3567,30.8898,29.8854,28.8891,28.1171,27.5221,27.0862,26.8459,26.5627,26.2015,25.761,25.2057,24.6237
"AND","Andorra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7388,18.7311,17.6473,16.7261,15.7761,14.9533,14.096,13.3362,12.5927,11.9126,11.2663,10.6628,10.0725,9.5689,9.0865,8.6004,8.1369,7.7324,7.371,7.0182,6.6417,6.3373,5.9935,5.6726,5.372,5.0711,4.8163,4.5344,4.3143,4.0811,3.8772,3.6978,3.5395,3.4043,3.2738
"AGO","Angola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.2376,246.1347,243.2945,240.5028,238.2177,236.69,235.4068,234.5159,233.7099,233.2455,233.2605,233.1934,233.4801,233.5733,233.4187,232.7774,231.2261,228.4936,224.8181,220.3811,214.9444,208.6443,201.3273,193.3174,184.6442,175.0511,165.3078,155.6466,145.904,136.5748,127.7421,119.8157,112.1313,105.3685,99.6288,94.7003,90.4033,86.6683,83.521,80.4362
"ATG","Antigua and Barbuda",122.6178,120.2197,117.7644,115.1381,112.3545,109.447,106.4963,103.3457,99.7735,95.3713,90.0102,84.0156,77.4823,70.7532,64.1129,57.6478,51.6814,46.2698,41.5374,37.5038,34.1112,31.315,29.038,27.0812,25.4308,23.9016,22.4632,21.1063,19.8304,18.6666,17.6479,16.7628,16.0502,15.4983,15.0882,14.8295,14.7085,14.6885,14.771,14.9323,15.1891,15.5193,15.8911,16.2895,16.6809,17.0194,17.2672,17.3789,17.3246,17.1475,16.8305,16.4072,15.8873,15.3221,14.7048,14.0557,13.4144,12.7557,12.1172,11.4826,10.8903,10.2986,9.7533,9.2292,8.7773,8.3812,7.9942,7.678,7.3837,7.1045
"ARG","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.2898,75.4469,74.6688,73.5534,72.0972,70.1125,67.3877,63.9549,59.761,55.1479,50.8532,46.85,43.2637,40.2155,37.6373,35.3297,33.7539,32.6611,32.1109,32.0033,31.8622,31.5529,30.954,30.0413,28.9686,27.8187,26.6177,25.513,24.4019,23.4297,22.4704,21.6534,20.8724,20.1109,19.3892,18.752,18.2173,17.7094,17.2627,16.8542,16.4234,15.8783,15.2235,14.5497,13.8679,13.2134,12.5764,11.9847,11.3777,10.8566,10.2636
"ARM","Armenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.8121,89.162,85.6956,82.3206,79.1578,76.1176,73.2018,70.3813,67.6907,65.1776,62.6693,60.3086,85.68,55.7591,53.4545,51.2867,49.1672,46.9623,44.8321,42.8232,40.8447,38.9614,37.1677,35.439,33.7601,32.1715,30.642,29.1539,27.7485,26.3918,25.1007,23.862,22.6787,21.5559,20.4548,19.4265,18.4673,17.5507,16.6928,15.8614,15.0753,14.3439,13.6315,12.9843
"AUS","Australia",34.9204,34.2788,33.5392,32.6723,31.8188,30.9595,30.185,29.482,28.8315,28.2063,27.5804,26.9815,26.3745,25.7851,25.2861,24.9067,24.6734,24.5403,24.4636,24.3523,24.0618,23.4944,22.7613,21.7967,20.6742,19.4378,18.194,17.0632,16.0749,15.235,14.5712,14.0252,13.6032,13.2544,12.9637,12.6288,12.2769,11.8698,11.384,10.8564,10.2756,9.6627,9.0998,8.558,8.1234,7.779,7.5195,7.2866,7.1238,6.9782,6.8356,6.7069,6.593,6.5093,6.419,6.2946,6.14,5.9439,5.7327,5.4972,5.2411,4.9696,4.7211,4.5027,4.3315,4.2038,4.1152,4.0484,3.9925,3.9287
"AUT","Austria",92.0046,81.6634,73.3661,67.0502,62.7413,59.7995,57.5094,55.4471,53.1868,50.5433,47.692,44.9334,42.3477,40.1367,38.286,36.717,35.4598,34.3726,33.531,33.102,32.8384,32.4832,31.7564,30.4633,28.4527,26.0743,23.7954,21.8998,20.3954,19.2621,18.3709,17.5399,16.6997,15.8323,14.9993,14.2022,13.3427,12.4558,11.689,11.0786,10.5999,10.1,9.4869,8.8382,8.1255,7.49,6.9407,6.5643,6.3066,6.1472,6.0487,5.96,5.8553,5.7216,5.5521,5.3729,5.2197,5.0965,4.9911,4.884,4.7631,4.6175,4.4467,4.2805,4.1518,4.0593,3.9893,3.9303,3.8676,3.798
"AZE","Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.1711,112.4982,109.9869,107.6418,105.478,103.665,102.2793,101.284,100.8645,101.0312,101.4012,101.486,100.976,99.581,97.3111,94.0397,89.8471,84.9443,79.6691,74.379,69.1658,64.4991,60.2497,56.4006,52.8575,49.5059,46.4578,43.5859,40.7926,38.0749,35.615,33.1991,30.9318,28.8662,26.9411,25.208,23.7177,22.4396
"BHS","Bahamas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4336,31.9515,32.4336,32.8803,33.2552,33.5121,33.6008,33.4956,33.266,32.8764,32.3902,31.8811,31.3735,30.9104,30.5375,30.2377,29.9597,29.6455,29.1371,28.3527,27.3686,26.2756,25.1245,23.9756,22.8689,21.7882,20.7543,19.7881,18.9397,18.2261,17.7173,17.4532,17.3841,17.4767,17.6622,17.8473,17.9681,17.9808,17.8729,17.6513,17.3427,16.9913,16.6229,16.2673,15.9091,15.5556,15.2372,14.9194,14.5774,14.2004,13.839,13.4629
"BHR","Bahrain",NA,NA,NA,NA,NA,NA,280.0475,257.1931,236.0631,216.9168,199.0568,182.3992,166.9696,152.6451,139.361,126.8136,115.2903,104.6689,94.8623,85.7452,77.5393,70.106,63.5604,57.7556,52.7678,48.3527,44.5839,41.2956,38.4325,35.8993,33.6247,31.7156,30.0238,28.5308,27.2128,26.1029,25.234,24.6009,24.2107,23.9858,23.7726,23.4011,22.7611,21.7298,20.3252,18.7574,17.1624,15.7376,14.5436,13.64,12.9553,12.4322,12.0415,11.7027,11.3622,11.0202,10.6138,10.1508,9.6896,9.2463,8.8188,8.5109,8.2836,8.107,7.9787,7.8352,7.6946,7.5245,7.3478,7.154
"BGD","Bangladesh",352.7523,342.4146,332.7575,323.0849,313.7701,304.8727,296.3999,288.2021,280.2873,272.9519,265.8588,259.2541,253.0877,247.4907,242.556,238.2719,234.7123,232.018,229.8656,228.3067,227.2214,226.2174,225.167,223.9431,222.3419,220.1014,217.1244,213.6017,209.5814,205.3323,200.9066,196.2834,191.5643,186.6534,181.5997,176.2311,170.7059,164.9792,159.0759,153.1993,147.3181,141.4315,135.4945,129.51,123.5952,117.8112,112.0621,106.2691,100.6011,95.1209,89.9201,84.9578,80.3637,75.9784,71.8478,67.9524,64.2241,60.6808,57.4161,54.2982,51.3377,48.6755,46.2121,43.9142,41.772,39.7888,37.8595,36.094,34.3744,32.8536
"BRB","Barbados",180.2687,184.0748,183.4605,177.387,165.6324,150.4795,134.7766,120.4281,108.1989,98.4528,90.744,84.3524,78.9128,74.1619,69.9678,66.1897,62.9337,60.0142,57.4187,54.82,52.2818,49.6839,47.22,44.7153,42.2725,39.9499,37.6111,35.4151,33.3255,31.3493,29.5804,28.0772,26.8081,25.736,24.8334,24.0314,23.2316,22.4302,21.5937,20.7301,19.8553,19.0126,18.2219,17.5228,16.9693,16.5461,16.2692,16.1271,16.1235,16.2264,16.4059,16.6159,16.8177,16.9685,17.0261,17.0042,16.912,16.7732,16.6044,16.4514,16.2888,16.1626,16.0142,15.8382,15.5997,15.2831,14.944,14.5732,14.1704,13.7907
"BLR","Belarus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.0952,23.1166,22.2255,21.4456,20.7602,20.0872,19.4562,18.7928,18.1669,17.6619,17.4278,17.405,17.5395,17.7358,17.8795,17.8967,17.6746,17.2324,16.544,15.6466,14.5568,13.4133,12.3317,11.3892,10.4919,9.6346,8.847,8.1014,7.3794,6.7484,6.1975,5.7439,5.3657,5.0471,4.7718,4.5209,4.2848,4.0528,3.8232,3.615
"BEL","Belgium",61.0947,60.7099,59.4664,57.4344,54.8579,51.7893,48.4167,45.1642,42.2983,39.9258,37.9665,36.3447,34.8877,33.5653,32.3198,31.1882,30.2302,29.456,28.7571,28.0723,27.1543,26.0144,24.7203,23.3899,22.1124,20.8975,19.7922,18.8145,17.9697,17.1832,16.4388,15.7237,15.0007,14.3511,13.7618,13.2749,12.8612,12.4664,12.0804,11.7095,11.316,10.9507,10.507,9.9247,9.2781,8.5905,7.9804,7.4635,7.0383,6.7358,6.4759,6.2407,6.0144,5.8159,5.6353,5.4897,5.3732,5.2733,5.1758,5.0779,4.9863,4.898,4.8023,4.6837,4.5474,4.3997,4.246,4.0873,3.9429,3.8024
"BLZ","Belize",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.0163,111.1483,106.5062,102.0057,97.7889,93.8127,90.2047,86.7156,83.4412,80.316,77.2628,74.4552,71.787,69.2145,66.6017,63.9855,61.3709,58.6657,55.8227,52.9666,50.07,47.2102,44.4169,41.7519,39.2303,37.0143,34.9872,33.2262,31.6585,30.2924,29.0563,27.9102,26.8502,25.9124,25.0764,24.3592,23.7952,23.3282,22.9169,22.5498,22.1741,21.7539,21.2699,20.699,20.0581,19.3256,18.5008,17.6456,16.7573,15.8797,15.021,14.2,13.4549
"BEN","Benin",362.584,359.2161,355.4412,351.9012,348.2228,344.4342,340.6527,336.5703,332.2876,328.0004,323.4652,318.6064,313.533,308.2274,302.879,297.4902,292.3518,287.4477,282.7882,278.1895,273.8396,269.545,264.8143,259.996,254.766,249.5357,244.1225,238.8243,233.7216,228.9546,224.4449,220.1976,216.1529,212.1571,208.1119,203.9221,199.8393,195.6308,191.3261,186.8403,182.497,177.9985,173.6342,169.3047,165.3689,161.6926,158.3232,154.8687,151.4654,148.3406,145.1149,141.8746,138.5105,135.1864,131.9215,129.0484,126.3272,123.8705,121.4921,119.3479,117.1631,114.9724,112.6581,110.3315,108.027,105.7798,103.4495,101.1493,98.6275,95.9954
"BTN","Bhutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289.2855,280.1401,271.409,262.9178,254.7796,246.4104,238.2728,230.1755,222.3731,214.6972,207.1645,199.6408,192.0982,184.6494,177.3914,170.3356,163.4161,156.6981,150.1653,143.8704,137.7024,131.8516,126.2081,120.7542,115.3948,110.1725,105.0213,100.009,95.0736,90.233,85.6051,81.1465,76.8492,72.7264,68.7565,64.8812,61.1519,57.6144,54.2703,51.1175,48.1585,45.4773,43.0589,40.9764,39.1088,37.4989,35.9914,34.5562,33.2997,32.1986,31.0663
"BOL","Bolivia (Plurinational State of)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299.7503,293.6266,287.3702,281.3047,275.2369,269.0527,262.9466,256.8237,250.5866,244.3419,237.9984,231.6685,225.1498,218.5308,211.9285,205.3681,198.8774,192.6814,186.8304,181.368,176.2384,171.3822,166.6205,161.9446,157.24,152.3514,147.5034,142.6272,137.595,132.5155,127.5213,122.5811,117.7135,112.866,108.1108,103.3705,98.6658,93.9815,89.2171,84.523,79.9604,75.6038,71.4072,67.4214,63.6132,59.9815,56.5141,53.3793,50.3284,47.4061,44.7387,42.2556,39.8663,37.6481,35.6815,33.8178,32.2198,30.8777,29.6137,28.4578
"BIH","Bosnia and Herzegovina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.4435,29.9078,27.5705,25.4283,23.4764,21.7119,20.1135,18.6729,19.7132,19.0802,16.2848,15.5777,13.5725,12.8069,12.1201,11.481,10.9887,10.6077,10.3612,10.1949,10.0419,9.8371,9.5463,9.1591,8.747,8.3313,7.9238,7.6063,7.3443,7.1469,6.9935,6.8584,6.7627,6.665,6.5541,6.4123
"BWA","Botswana",NA,NA,NA,NA,NA,205.3628,199.279,193.0392,186.8261,181.2135,175.6396,170.4767,165.5051,160.6456,156.2197,152.0516,148.0692,144.1091,139.8549,135.467,130.866,126.1684,121.1906,116.0886,110.824,105.4059,99.6774,94.0638,88.4725,83.3166,78.69,74.3533,70.5338,66.9452,63.6475,60.4627,57.3928,54.7693,52.7532,51.8785,52.46,54.7005,58.2287,62.4614,67.2398,71.8209,70.4407,73.0946,74.266,73.7079,72.365,68.6334,64.3168,60.3034,55.7499,48.6896,42.5713,40.0191,39.4457,38.2389,37.9422,40.1709,40.3313,40.5605,42.2048,44.6648,47.1608,47.2156,46.5032,45.065
"BRA","Brazil",NA,NA,NA,NA,NA,207.4662,201.7285,196.3452,190.8552,185.715,180.77,175.9329,171.3614,167.0676,163.1245,159.4714,156.2298,153.0801,149.9182,146.6195,143.2076,139.5895,135.962,132.4518,128.8296,125.2111,121.4888,117.5696,113.4255,108.9266,104.2427,99.5801,95.1579,90.9683,87.1223,83.6677,80.5141,77.4476,74.4862,71.655,68.8237,65.8588,62.7121,59.3543,56.0183,52.7214,49.4833,46.4963,43.706,41.0104,38.4957,36.0495,33.7209,31.5308,29.4812,27.5889,25.8597,24.3331,22.9991,21.8359,20.8415,19.9942,19.2664,18.6419,18.0594,17.521,18.1009,16.4887,16.0058,15.5089
"BRN","Brunei Darussalam",225.7386,210.8597,198.3809,188.6493,181.1227,175.2204,170.1386,163.9933,155.3624,144.2895,131.7114,118.6444,106.1671,95.1434,85.9997,78.8435,73.5416,69.3037,65.7179,62.2724,58.4896,54.3237,49.9333,45.4042,41.033,37.0062,33.3844,30.1704,27.3083,24.8774,22.7579,20.9289,19.3931,18.1141,17.0879,16.2351,15.5777,15.0743,14.769,14.5987,14.5257,14.4989,14.4401,14.2614,13.9666,13.5556,13.0651,12.5649,12.0821,11.6235,11.2486,10.9409,10.6984,10.5224,10.4014,10.326,10.2958,10.3096,10.3601,10.4445,10.5692,10.7246,10.9093,11.1151,11.3679,11.6075,11.8449,12.0925,12.3323,12.5511
"BGR","Bulgaria",135.7613,133.826,129.2413,124.1199,118.948,112.1226,102.3282,90.6195,78.9409,68.3914,59.7142,53.0299,48.0595,44.5124,42.1236,40.8727,40.4323,40.2684,39.4414,37.7268,35.8016,34.3718,33.5541,33.0236,32.4608,31.8982,31.2526,30.3876,29.2225,27.8658,26.5538,25.5274,24.7247,23.9236,23.0085,21.9637,20.8742,19.9626,19.6287,19.9279,20.5478,21.0619,21.3455,21.4097,21.2945,21.2396,21.3624,21.4559,21.1411,20.3047,19.282,18.4256,17.6685,16.7993,15.7203,14.629,13.6856,12.9903,12.535,12.255,11.9759,11.5152,10.8687,10.1868,9.5072,8.9374,8.4462,8.0609,7.7086,7.3643
"BFA","Burkina Faso",392.2839,389.1784,385.6102,382.0767,378.6986,374.5699,370.4607,366.4159,362.2066,358.0071,354.0128,350.1395,346.4069,342.7643,339.3193,336.4059,334.0284,331.9674,329.8291,327.5035,325.3404,322.3159,317.8701,311.6989,303.4317,293.6364,282.8215,272.2269,262.5752,254.2556,247.0565,241.0575,235.9,231.1266,226.5083,221.914,217.372,213.1907,209.84,207.303,205.7239,204.895,204.6012,204.076,203.0461,201.1857,198.6915,195.5965,192.4211,189.057,185.4147,181.5562,177.0913,171.7469,165.8113,159.2001,152.2294,145.1591,138.4525,132.3085,126.6952,121.8628,117.4491,113.3459,109.419,105.5603,101.9102,98.5284,95.3831,92.1969
"BDI","Burundi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.8444,249.4211,251.4295,253.4031,254.8575,255.7679,256.377,256.9319,257.4791,257.8036,258.645,258.9559,258.1444,255.1141,249.5566,242.2731,233.1512,222.9523,212.2068,201.4919,192.1914,185.2357,180.5661,178.6255,178.5069,179.8751,182.1229,184.1526,185.6559,186.1477,185.4556,183.8133,181.2547,177.6621,173.3147,168.273,162.8374,157.2159,151.369,145.2607,138.6319,131.5029,124.0421,116.5101,109.3311,102.6656,96.5071,90.7169,85.4218,80.4728,76.1477,72.2677,68.8792,66.0228,63.4669,61.1854
"CPV","Cabo Verde",218.0428,213.6988,209.7946,206.0753,202.6291,199.735,197.3183,195.1676,192.8129,190.8559,188.822,186.5586,183.9587,181.2927,178.3438,175.0254,171.1784,166.9986,162.0319,156.738,150.7507,144.3332,137.7239,130.9744,124.303,117.9618,112.0905,106.9115,102.3736,98.7436,95.9555,93.7944,91.9559,90.1009,87.7529,84.5642,80.5403,76.0067,71.6075,67.7028,64.7935,62.9706,62.0977,61.8007,61.5792,60.563,58.3552,54.926,50.4751,45.6483,41.2122,37.4102,34.4126,32.4175,31.1894,30.5485,30.2929,30.1713,29.9296,29.4247,28.6343,27.5244,26.1465,24.611,22.9745,21.3504,19.7843,18.4,17.2431,16.2518
"KHM","Cambodia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.5137,295.5071,270.9363,244.0471,215.7517,188.9386,165.7427,148.0596,136.9113,130.7138,127.3266,125.3399,124.3313,123.9182,123.7321,123.6825,123.6337,123.8443,124.6156,125.694,126.7763,127.4374,127.1006,125.2345,121.0307,113.7413,103.7748,93.4874,84.4883,76.8688,70.6526,65.5081,60.9662,56.6052,52.4747,48.5418,44.9551,41.7816,39.1508,36.957,35.0734,33.4747,32.02,30.728,29.6041
"CMR","Cameroon",NA,NA,NA,NA,349.9606,337.6637,325.8675,314.668,304.212,295.2203,287.5746,281.1287,275.8307,271.2287,266.1448,260.3018,253.5082,245.4134,236.7732,227.7244,218.9655,211.8256,206.0633,201.9998,199.5165,198.2254,197.2569,196.0535,194.1066,191.0932,187.0641,181.8585,175.6523,169.1478,162.5974,156.4201,151.0511,146.9405,144.2794,143.2758,143.6092,145.1615,147.5919,150.285,152.6954,154.5604,155.8327,156.3066,155.8073,154.3277,151.8935,148.8488,145.3757,141.7336,138.2784,135.1368,131.853,128.6338,125.1871,121.7856,117.3934,113.1397,108.6269,103.9598,99.4765,94.8411,90.6863,86.7974,83.4037,80.543
"CAN","Canada",53.8096,51.1608,48.6929,46.4521,44.4914,42.6698,41.0293,39.8363,38.6659,37.5368,36.4098,35.22,33.9847,32.7993,31.526,30.1907,28.9492,27.7392,26.6385,25.5796,24.5114,23.3973,22.2307,21.0749,19.932,18.8331,17.7555,16.7008,15.726,14.7931,13.9109,13.1206,12.3917,11.7581,11.2207,10.7936,10.4369,10.1278,9.7851,9.4591,9.1216,8.7946,8.4566,8.1556,7.8728,7.6053,7.3652,7.1526,6.9579,6.8374,6.7623,6.7167,6.681,6.6495,6.6043,6.5475,6.471,6.3748,6.2721,6.1676,6.0851,6.0082,5.9275,5.8506,5.7656,5.6636,5.5464,5.4415,5.3233,5.1965
"CAF","Central African Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.7108,285.0146,279.5294,273.6999,267.5368,261.4957,254.8006,248.3631,242.0731,236.0577,230.2614,224.8804,219.9564,215.6143,211.3953,207.547,203.9017,200.5942,197.3521,194.4391,191.955,189.7823,188.2124,186.9262,185.8101,184.9691,184.2189,183.6421,183.3542,183.8149,184.3414,184.4683,184.1013,183.4654,182.7707,181.9724,181.1234,180.232,179.1452,177.9261,176.6599,175.2961,173.8858,172.3848,170.899,169.3005,167.1832,164.6094,161.6051,158.172,154.243,149.965,145.9222,142.2337,137.7716,133.1331,127.8231,123.838,120.3596,116.153
"TCD","Chad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.4688,260.0712,258.6904,257.3189,255.9991,254.5077,253.0418,251.3226,249.4035,247.0941,244.6995,242.221,239.3194,236.5284,233.776,230.6964,227.8316,224.7278,221.6816,218.6229,215.6922,212.9557,210.3842,208.0217,205.646,203.1137,200.2235,197.0914,193.8255,190.4476,187.0727,183.6336,180.066,176.469,172.6076,168.7447,164.6807,160.4637,156.243,152.1929,148.1667,144.1449,140.242,136.478,132.5055,128.3005,124.0767,120.2565
"CHL","Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,176.977,165.9682,156.8823,150.227,143.4696,134.3104,122.4985,110.6274,100.3604,92.6662,87.64,85.3775,84.168,83.421,81.3126,76.7048,69.7446,61.2561,53.1409,45.9361,40.2553,36.1628,32.7644,29.6299,26.9774,25.2885,24.5864,24.4085,24.095,23.441,22.3711,20.932,19.331,17.7691,16.3775,15.2045,14.3107,13.7013,13.327,13.0469,12.5907,11.881,11.2037,10.7024,10.3811,10.1531,9.9464,9.7882,9.7221,9.6798,9.6157,9.4357,9.2518,9.097,8.9591,8.7779,8.5643,8.3164,8.0341,7.7868,7.5442
"CHN","China",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.0097,114.2454,108.6745,103.1687,97.7135,92.2468,86.7344,81.4076,76.4312,71.9444,67.973,64.642,61.8351,59.6437,57.9724,56.8329,56.2353,55.9675,56.0087,56.1485,56.2023,55.9983,55.4303,54.4816,53.1145,51.4325,49.6127,47.7152,45.659,43.5326,41.2274,38.7435,36.1075,33.3376,30.6101,27.9543,25.518,23.326,21.3992,19.6995,18.1903,16.8189,15.5627,14.3968,13.3241,12.3152,11.3824,10.524,9.7431,9.0001,8.3738
"COL","Colombia",NA,NA,186.6673,180.6077,174.6237,168.8737,163.1083,157.6135,152.3776,147.2654,142.3696,137.7348,133.3273,129.1984,125.3268,121.7064,118.2147,114.7255,111.1836,107.6195,104.0216,100.2801,96.5063,92.5953,88.5235,84.2979,79.8571,75.3764,70.9884,66.6971,62.608,58.9223,55.447,52.2772,49.4382,46.9131,44.7635,42.9105,41.3779,39.9976,38.7928,37.5982,36.4144,35.2132,34.0597,32.877,31.7332,30.6233,29.5814,28.5944,27.6882,26.8398,26.0312,25.2702,24.5272,23.8075,23.105,22.4059,21.7103,21.0412,20.4092,19.7444,19.1155,18.4816,17.8899,17.3201,16.7631,16.2283,15.7062,15.2055
"COM","Comoros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.1499,230.8391,225.6583,220.9143,215.9491,210.8433,205.7381,200.2063,194.5153,188.7895,182.8265,176.7354,170.8435,165.103,159.4394,154.0547,148.9545,144.1735,139.7307,135.6035,131.4843,127.4815,123.5475,119.8565,116.585,113.9304,111.6933,109.8198,108.4895,107.3737,106.7672,106.3266,105.9309,105.3581,104.1946,102.5086,100.4425,98.0478,95.5586,93,90.2285,87.4926,84.7173,82.4009,79.7601,77.2186,74.7766,72.4384,70.2526,67.9948
"COG","Congo",NA,NA,NA,NA,NA,NA,NA,NA,199.4032,195.1354,190.4092,186.2212,182.2816,178.3485,173.9525,169.6393,164.9656,160.4575,156.2678,151.9654,147.996,144.1068,140.5615,136.8625,133.3943,130.1741,126.9171,123.8105,120.7441,117.7097,114.646,111.5296,108.4394,105.3138,102.353,99.6925,97.4044,95.7068,94.9665,94.9544,95.7726,97.3538,99.6945,102.7537,106.3746,110.2375,114.1927,117.8076,120.534,121.4602,120.1936,116.911,111.8431,105.5497,98.4802,91.2103,84.4281,78.4444,73.4715,69.6579,66.7598,64.7856,63.2078,61.7441,60.2655,58.4989,56.7066,55.0753,53.5155,51.9267
"COK","Cook Islands",NA,178.4528,168.1428,158.9847,150.4276,142.0871,133.8327,125.8784,118.104,110.5542,103.286,96.2665,89.5108,83.1734,77.2105,71.6386,66.3832,61.3463,56.9233,52.6051,48.8006,45.4851,42.5738,40.0508,37.9442,36.2246,34.7566,33.4646,32.3686,31.2656,30.3184,29.4176,28.5954,27.8559,27.2082,26.6753,26.163,25.8126,25.5648,25.4412,25.3003,25.1825,24.9884,24.8282,24.3947,23.8018,23.0078,22.0297,21.0033,19.9898,18.9973,18.1491,17.2853,16.4696,15.5999,14.7412,13.9705,13.2063,12.4452,11.8589,11.2209,10.751,10.2477,9.8642,9.4766,9.1698,8.7863,8.5107,8.1494,7.8858
